timestamp,sat_id,position_x,position_y,position_z
2025-04-15 03:28:09.109026+00:00,SAT_1,-3426.292144292523,2646.0470899465704,-5214.620994749768
2025-04-15 03:28:39.109026+00:00,SAT_1,-3620.2823244381657,2560.100848349555,-5125.695534928007
2025-04-15 03:29:09.109026+00:00,SAT_1,-3810.1010325866887,2471.2047293557935,-5030.8639900350945
2025-04-15 03:29:39.109026+00:00,SAT_1,-3995.5295500430802,2379.461163559867,-4930.23562976287
2025-04-15 03:30:09.109026+00:00,SAT_1,-4176.354216711598,2284.9758625282616,-4823.926403186402
2025-04-15 03:30:39.109026+00:00,SAT_1,-4352.366677285737,2187.8576969931596,-4712.058805161595
2025-04-15 03:31:09.109026+00:00,SAT_1,-4523.364121325676,2088.2185714061116,-4594.761735180469
2025-04-15 03:31:39.109026+00:00,SAT_1,-4689.149516946766,1986.173294996048,-4472.170348846617
2025-04-15 03:32:09.109026+00:00,SAT_1,-4849.531837849564,1881.8394494803163,-4344.425902142132
2025-04-15 03:32:39.109026+00:00,SAT_1,-5004.3262834299885,1775.3372535810847,-4211.675588665323
2025-04-15 03:33:09.109026+00:00,SAT_1,-5153.354491715925,1666.7894245032508,-4074.072370026807
2025-04-15 03:33:39.109026+00:00,SAT_1,-5296.444744884841,1556.321036533516,-3931.7747995994655
2025-04-15 03:34:09.109026+00:00,SAT_1,-5433.432167125786,1444.059376923441,-3784.9468398251897
2025-04-15 03:34:39.109026+00:00,SAT_1,-5564.158914617577,1330.1337992226825,-3633.757673289127
2025-04-15 03:35:09.109026+00:00,SAT_1,-5688.474357404431,1214.6755742312928,-3478.3815077789477
2025-04-15 03:35:39.109026+00:00,SAT_1,-5806.235252959417,1097.8177387428677,-3318.9973755538294
2025-04-15 03:36:09.109026+00:00,SAT_1,-5917.305911235687,979.6949422528735,-3155.7889270544943
2025-04-15 03:36:39.109026+00:00,SAT_1,-6021.558351015437,860.4432918086576,-2988.944219291846
2025-04-15 03:37:09.109026+00:00,SAT_1,-6118.8724473762995,740.2001951800765,-2818.6554991582384
2025-04-15 03:37:39.109026+00:00,SAT_1,-6209.136070105342,619.1042025313142,-2645.1189819108863
2025-04-15 03:38:09.109026+00:00,SAT_1,-6292.245212901176,497.2948467763796,-2468.5346250827247
2025-04-15 03:38:39.109026+00:00,SAT_1,-6368.10411321524,374.9124828022755,-2289.1058980813004
2025-04-15 03:39:09.109026+00:00,SAT_1,-6436.6253625942645,252.09812574497045,-2107.039547740987
2025-04-15 03:39:39.109026+00:00,SAT_1,-6497.730007396688,128.9932885046772,-1922.545360098899
2025-04-15 03:40:09.109026+00:00,SAT_1,-6551.347639767031,5.739818687534992,-1735.8359186688147
2025-04-15 03:40:39.109026+00:00,SAT_1,-6597.416478763388,-117.52026483837393,-1547.1263594917025
2025-04-15 03:41:09.109026+00:00,SAT_1,-6635.883441544528,-240.64493558429564,-1356.6341232451737
2025-04-15 03:41:39.109026+00:00,SAT_1,-6666.70420453465,-363.4923230909409,-1164.5787046972837
2025-04-15 03:42:09.109026+00:00,SAT_1,-6689.843254495215,-485.9208763987365,-971.1813997936648
2025-04-15 03:42:39.109026+00:00,SAT_1,-6705.273929445116,-607.7895271500297,-776.6650506690977
2025-04-15 03:43:09.109026+00:00,SAT_1,-6712.978449381942,-728.9578521351496,-581.2537888775884
2025-04-15 03:43:39.109026+00:00,SAT_1,-6712.947936769002,-849.2862350950966,-385.17277713671285
2025-04-15 03:44:09.109026+00:00,SAT_1,-6705.1824267644715,-968.6360275944808,-188.64794988370627
2025-04-15 03:44:39.109026+00:00,SAT_1,-6689.690867180871,-1086.869708779227,8.094247057564814
2025-04-15 03:45:09.109026+00:00,SAT_1,-6666.491108174961,-1203.851043835024,204.8271173988773
2025-04-15 03:45:39.109026+00:00,SAT_1,-6635.609881679874,-1319.4452409639966,401.3239755986295
2025-04-15 03:46:09.109026+00:00,SAT_1,-6597.08277060325,-1433.5191066985685,597.3584080602789
2025-04-15 03:46:39.109026+00:00,SAT_1,-6550.954167826792,-1545.9411993737463,792.7045340175958
2025-04-15 03:47:09.109026+00:00,SAT_1,-6497.277225054577,-1656.5819805807898,987.1372658058
2025-04-15 03:47:39.109026+00:00,SAT_1,-6436.113791568947,-1765.3139644279483,1180.432568219001
2025-04-15 03:48:09.109026+00:00,SAT_1,-6367.534342964663,-1872.011864436118,1372.3677166548339
2025-04-15 03:48:39.109026+00:00,SAT_1,-6291.6178999433805,-1976.5527379002313,1562.7215537489612
2025-04-15 03:49:09.109026+00:00,SAT_1,-6208.45193726198,-2078.816127550078,1751.2747442038035
2025-04-15 03:49:39.109026+00:00,SAT_1,-6118.1322829397495,-2178.6842003472357,1937.810027517713
2025-04-15 03:50:09.109026+00:00,SAT_1,-6020.763007840525,-2276.0418832582277,2122.1124683234584
2025-04-15 03:50:39.109026+00:00,SAT_1,-5916.45630575695,-2370.776995847513,2303.969704047665
2025-04-15 03:51:09.109026+00:00,SAT_1,-5805.332364135167,-2462.78037953741,2483.1721896056197
2025-04-15 03:51:39.109026+00:00,SAT_1,-5687.519225588739,-2551.9460233861546,2659.513438849762
2025-04-15 03:52:09.109026+00:00,SAT_1,-5563.152640361521,-2638.171186239018,2832.7902624933736
2025-04-15 03:52:39.109026+00:00,SAT_1,-5432.375909909351,-2721.356515111885,3002.803002235589
2025-04-15 03:53:09.109026+00:00,SAT_1,-5295.339721780891,-2801.4061596707625,3169.355760817741
2025-04-15 03:53:39.109026+00:00,SAT_1,-5152.20197598785,-2878.2278826753573,3332.2566277460446
2025-04-15 03:54:09.109026+00:00,SAT_1,-5003.127603064582,-2951.733166259506,3491.3179004205995
2025-04-15 03:54:39.109026+00:00,SAT_1,-4848.28837402682,-3021.837313925914,3646.3563004157754
2025-04-15 03:55:09.109026+00:00,SAT_1,-4687.862702448468,-3088.4595481377223,3797.1931846628386
2025-04-15 03:55:39.109026+00:00,SAT_1,-4522.035438884428,-3151.523103394487,3943.654751291563
2025-04-15 03:56:09.109026+00:00,SAT_1,-4350.99765787649,-3210.955314685248,4085.5722398934863
2025-04-15 03:56:39.109026+00:00,SAT_1,-4174.946437787613,-3266.6877012168193,4222.782125976158
2025-04-15 03:57:09.109026+00:00,SAT_1,-3994.084633718279,-3318.6560453208185,4355.126309384325
2025-04-15 03:57:39.109026+00:00,SAT_1,-3808.6206437665846,-3366.8004664485125,4482.452296470929
2025-04-15 03:58:09.109026+00:00,SAT_1,-3618.768168901459,-3411.065490168201,4604.6133758079595
2025-04-15 03:58:39.109026+00:00,SAT_1,-3424.7459667256458,-3451.40011208565,4721.468787234752
2025-04-15 03:59:09.109026+00:00,SAT_1,-3226.7775994121007,-3487.757856613942,4832.883884048987
2025-04-15 03:59:39.109026+00:00,SAT_1,-3025.0911761043976,-3520.0968305249858,4938.730288153392
2025-04-15 04:00:09.109026+00:00,SAT_1,-2819.9190900778963,-3548.379771221003,5038.886037979452
2025-04-15 04:00:39.109026+00:00,SAT_1,-2611.497750964419,-3572.5740896703855,5133.235729017714
2025-04-15 04:01:09.109026+00:00,SAT_1,-2400.067312349173,-3592.651907958415,5221.670646792672
2025-04-15 04:01:39.109026+00:00,SAT_1,-2185.8713950536903,-3608.590091409601,5304.0888921290625
2025-04-15 04:02:09.109026+00:00,SAT_1,-1969.1568064236048,-3620.3702752446275,5380.395498565245
2025-04-15 04:02:39.109026+00:00,SAT_1,-1750.1732559447473,-3627.9788857411763,5450.502541778364
2025-04-15 04:03:09.109026+00:00,SAT_1,-1529.173067515296,-3631.4071558742526,5514.329240895175
2025-04-15 04:03:39.109026+00:00,SAT_1,-1306.4108887054847,-3630.651135417997,5571.802051571841
2025-04-15 04:04:09.109026+00:00,SAT_1,-1082.1433973397488,-3625.711695497333,5622.854750735454
2025-04-15 04:04:39.109026+00:00,SAT_1,-856.6290057396188,-3616.594527584212,5667.42851288959
2025-04-15 04:05:09.109026+00:00,SAT_1,-630.127562968026,-3603.310136939616,5705.47197789601
2025-04-15 04:05:39.109026+00:00,SAT_1,-402.9000554180853,-3585.873830508863,5736.941310154412
2025-04-15 04:06:09.109026+00:00,SAT_1,-175.20830609132108,-3564.3056992841693,5761.800249112028
2025-04-15 04:06:39.109026+00:00,SAT_1,52.685327087868586,-3538.6305951548,5780.020151044843
2025-04-15 04:07:09.109026+00:00,SAT_1,280.51825357433177,-3508.8781022714675,5791.580022062358
2025-04-15 04:07:39.109026+00:00,SAT_1,508.0279527722589,-3475.0825029579737,5796.466542297798
2025-04-15 04:08:09.109026+00:00,SAT_1,734.9522765246306,-3437.2827382093915,5794.674081255946
2025-04-15 04:08:39.109026+00:00,SAT_1,961.0297511735257,-3395.5223628222884,5786.204704300871
2025-04-15 04:09:09.109026+00:00,SAT_1,1185.9998788433306,-3349.849495208682,5771.06817027612
2025-04-15 04:09:39.109026+00:00,SAT_1,1409.6034375995057,-3300.3167619515843,5749.281920260085
2025-04-15 04:10:09.109026+00:00,SAT_1,1631.5827801371556,-3246.981237165998,5720.87105746951
2025-04-15 04:10:39.109026+00:00,SAT_1,1851.6821306552702,-3189.9043767352437,5685.868318334299
2025-04-15 04:11:09.109026+00:00,SAT_1,2069.647879574589,-3129.151947498367,5644.314034776947
2025-04-15 04:11:39.109026+00:00,SAT_1,2285.22887575922,-3064.793951470299,5596.256087740066
2025-04-15 04:12:09.109026+00:00,SAT_1,2498.1767159057345,-2996.904545181991,5541.749852015552
2025-04-15 04:12:39.109026+00:00,SAT_1,2708.246030765998,-2925.5619542335035,5480.8581324389415
2025-04-15 04:13:09.109026+00:00,SAT_1,2915.194767873983,-2850.8483831585327,5413.65109152252
2025-04-15 04:13:39.109026+00:00,SAT_1,3118.7844704507966,-2772.8499207042087,5340.206168610537
2025-04-15 04:14:09.109026+00:00,SAT_1,3318.780552166684,-2691.6564406352777,5260.607990649679
2025-04-15 04:14:39.109026+00:00,SAT_1,3514.952567443207,-2607.361498177018,5174.948274677625
2025-04-15 04:15:09.109026+00:00,SAT_1,3707.07447698424,-2520.0622222162037,5083.325722142069
2025-04-15 04:15:39.109026+00:00,SAT_1,3894.924908229874,-2429.8592033842933,4985.845905171917
2025-04-15 04:16:09.109026+00:00,SAT_1,4078.287410433119,-2336.8563781517955,4882.621144931729
2025-04-15 04:16:39.109026+00:00,SAT_1,4256.950704065255,-2241.1609090674765,4773.770382199649
2025-04-15 04:17:09.109026+00:00,SAT_1,4430.708924262845,-2142.883061280235,4659.419040317823
2025-04-15 04:17:39.109026+00:00,SAT_1,4599.36185803562,-2042.1360754860223,4539.698880673267
2025-04-15 04:18:09.109026+00:00,SAT_1,4762.7151749619725,-1939.0360374462116,4414.747850875773
2025-04-15 04:18:39.109026+00:00,SAT_1,4920.58065110626,-1833.7017442277393,4284.709925807728
2025-04-15 04:19:09.109026+00:00,SAT_1,5072.776385899962,-1726.2545673190964,4149.734941728941
2025-04-15 04:19:39.109026+00:00,SAT_1,5219.127011736674,-1616.8183127799928,4009.9784236277756
2025-04-15 04:20:09.109026+00:00,SAT_1,5359.463896039497,-1505.519078585776,3865.601406017412
2025-04-15 04:20:39.109026+00:00,SAT_1,5493.625335568016,-1392.4851093309771,3716.770247383758
2025-04-15 04:21:09.109026+00:00,SAT_1,5621.456742740978,-1277.8466484593746,3563.6564384987446
2025-04-15 04:21:39.109026+00:00,SAT_1,5742.810823759824,-1161.7357881909952,3406.4364048200987
2025-04-15 04:22:09.109026+00:00,SAT_1,5857.547748328085,-1044.2863173187536,3245.2913032049746
2025-04-15 04:22:39.109026+00:00,SAT_1,5965.53531077091,-925.6335670502434,3080.4068131718727
2025-04-15 04:23:09.109026+00:00,SAT_1,6066.6490823691065,-805.9142550723047,2911.972922951339
2025-04-15 04:23:39.109026+00:00,SAT_1,6160.772554732171,-685.2663280180228,2740.183710571968
2025-04-15 04:24:09.109026+00:00,SAT_1,6247.797274045174,-563.8288025176196,2565.237120233852
2025-04-15 04:24:39.109026+00:00,SAT_1,6327.622966034694,-441.74160501649476,2387.334734227307
2025-04-15 04:25:09.109026+00:00,SAT_1,6400.157651509897,-319.1454105449262,2206.681540659606
2025-04-15 04:25:39.109026+00:00,SAT_1,6465.3177523456,-196.18148062519558,2023.4856972573289
2025-04-15 04:26:09.109026+00:00,SAT_1,6523.028187785231,-72.991500502887,1837.958291516453
2025-04-15 04:26:39.109026+00:00,SAT_1,6573.222460952631,50.282584109925,1650.3130974768085
2025-04-15 04:27:09.109026+00:00,SAT_1,6615.842735473122,173.49873059173416,1460.7663294007687
2025-04-15 04:27:39.109026+00:00,SAT_1,6650.839902115512,296.51496308028544,1269.53639264026
2025-04-15 04:28:09.109026+00:00,SAT_1,6678.173635378212,419.1895360643157,1076.8436319791092
2025-04-15 04:28:39.109026+00:00,SAT_1,6697.812439954318,541.3810977098664,882.9100777406954
2025-04-15 04:29:09.109026+00:00,SAT_1,6709.733687022094,662.9488527330377,687.9591899533457
2025-04-15 04:29:39.109026+00:00,SAT_1,6713.923640319048,783.752724631402,492.2156008684429
2025-04-15 04:30:09.109026+00:00,SAT_1,6710.377471969539,903.6535170872052,295.9048561278312
2025-04-15 04:30:39.109026+00:00,SAT_1,6699.099268047702,1022.5130743563966,99.25315487873344
2025-04-15 04:31:09.109026+00:00,SAT_1,6680.102023869265,1140.1944404586923,-97.51291086439342
2025-04-15 04:31:39.109026+00:00,SAT_1,6653.407629017697,1256.562016985092,-294.16661731048856
2025-04-15 04:32:09.109026+00:00,SAT_1,6619.046842121917,1371.4817193412548,-490.4813701345554
2025-04-15 04:32:39.109026+00:00,SAT_1,6577.059255414652,1484.821131246539,-686.2309655710853
2025-04-15 04:33:09.109026+00:00,SAT_1,6527.4932491122745,1596.4496573107117,-881.1898510574333
2025-04-15 04:33:39.109026+00:00,SAT_1,6470.405935668668,1706.238673512532,-1075.1333851268341
2025-04-15 04:34:09.109026+00:00,SAT_1,6405.8630939673785,1814.0616754068724,-1267.8380962516944
2025-04-15 04:34:39.109026+00:00,SAT_1,6333.939093527858,1919.7944238895086,-1459.0819403387388
2025-04-15 04:35:09.109026+00:00,SAT_1,6254.71680881317,2023.315088351674,-1648.6445565793965
2025-04-15 04:35:39.109026+00:00,SAT_1,6168.287523737839,2124.5043870594404,-1836.3075213606571
2025-04-15 04:36:09.109026+00:00,SAT_1,6074.750826485895,2223.245724596192,-2021.8545999438504
2025-04-15 04:36:39.109026+00:00,SAT_1,5974.2144947603865,2319.4253262096786,-2205.071995621105
2025-04-15 04:37:09.109026+00:00,SAT_1,5866.794371596449,2412.9323689090716,-2385.7485960627755
2025-04-15 04:37:39.109026+00:00,SAT_1,5752.614231881102,2503.659109160806,-2563.67621657173
2025-04-15 04:38:09.109026+00:00,SAT_1,5631.805639733588,2591.50100703611,-2738.6498399642473
2025-04-15 04:38:39.109026+00:00,SAT_1,5504.507796910577,2676.3568466671704,-2910.4678528011336
2025-04-15 04:39:09.109026+00:00,SAT_1,5370.867382410837,2758.128852873194,-3078.932277696957
2025-04-15 04:39:39.109026+00:00,SAT_1,5231.038383464311,2836.7228038218886,-3243.849001439555
2025-04-15 04:40:09.109026+00:00,SAT_1,5085.181918100264,2912.0481395966067,-3405.027998657056
2025-04-15 04:40:39.109026+00:00,SAT_1,4933.466049498972,2984.0180665440575,-3562.2835507747127
2025-04-15 04:41:09.109026+00:00,SAT_1,4776.0655923407685,3052.5496572823577,-3715.4344600092745
2025-04-15 04:41:39.109026+00:00,SAT_1,4613.161911375855,3117.5639462541035,-3864.304258154117
2025-04-15 04:42:09.109026+00:00,SAT_1,4444.942712446622,3178.9860207144948,-4008.7214099148755
2025-04-15 04:42:39.109026+00:00,SAT_1,4271.6018262034995,3236.745107049587,-4148.519510561075
2025-04-15 04:43:09.109026+00:00,SAT_1,4093.3389847635117,3290.7746523252104,-4283.537477666039
2025-04-15 04:43:39.109026+00:00,SAT_1,3910.3595915688816,3341.0124009726114,-4413.619736714175
2025-04-15 04:44:09.109026+00:00,SAT_1,3722.8744847107646,3387.4004665224784,-4538.61640036182
2025-04-15 04:44:39.109026+00:00,SAT_1,3531.099693990986,3429.8853983046447,-4658.3834411449825
2025-04-15 04:45:09.109026+00:00,SAT_1,3335.2561920016215,3468.418243036645,-4772.782857435048
2025-04-15 04:45:39.109026+00:00,SAT_1,3135.5696395092164,3502.954601230157,-4881.682832451218
2025-04-15 04:46:09.109026+00:00,SAT_1,2932.270125436987,3533.454678350349,-4984.9578861465025
2025-04-15 04:46:39.109026+00:00,SAT_1,2725.59190174488,3559.883330669129,-5082.489019792097
2025-04-15 04:47:09.109026+00:00,SAT_1,2515.773113512566,3582.210105759532,-5174.163853093753
2025-04-15 04:47:39.109026+00:00,SAT_1,2303.055524536652,3600.4092775845475,-5259.876753682043
2025-04-15 04:48:09.109026+00:00,SAT_1,2087.684238758251,3614.4598761399507,-5339.528958827284
2025-04-15 04:48:39.109026+00:00,SAT_1,1869.9074178418907,3624.3457116170002,-5413.028689238932
2025-04-15 04:49:09.109026+00:00,SAT_1,1649.975995231048,3630.0553930571573,-5480.291254818341
2025-04-15 04:49:39.109026+00:00,SAT_1,1428.1433870100107,3631.582341477319,-5541.239152242945
2025-04-15 04:50:09.109026+00:00,SAT_1,1204.6651999050916,3628.924797450455,-5595.802154269504
2025-04-15 04:50:39.109026+00:00,SAT_1,979.7989367616537,3622.085823132911,-5643.917390653475
2025-04-15 04:51:09.109026+00:00,SAT_1,753.8036998362536,3611.0732987360343,-5685.529420591301
2025-04-15 04:51:39.109026+00:00,SAT_1,526.9398922460828,3595.899913446198,-5720.5902966020685
2025-04-15 04:52:09.109026+00:00,SAT_1,299.46891791927726,3576.5831508036813,-5749.059619775037
2025-04-15 04:52:39.109026+00:00,SAT_1,71.6528803921027,3553.145268557249,-5770.904586319303
2025-04-15 04:53:09.109026+00:00,SAT_1,-156.24571919993983,3525.6132730176523,-5786.100025361978
2025-04-15 04:53:39.109026+00:00,SAT_1,-383.9642845891376,3494.0188879395964,-5794.628427951332
2025-04-15 04:54:09.109026+00:00,SAT_1,-611.240426952305,3458.3985179680258,-5796.479967231506
2025-04-15 04:54:39.109026+00:00,SAT_1,-837.8122672483989,3418.7932066908525,-5791.6525097654985
2025-04-15 04:55:09.109026+00:00,SAT_1,-1063.4187379687207,3375.248589346476,-5780.151617993429
2025-04-15 04:55:39.109026+00:00,SAT_1,-1287.7998839521676,3327.8148402405395,-5761.990543823206
2025-04-15 04:56:09.109026+00:00,SAT_1,-1510.6971619185865,3276.546614932582,-5737.190213361015
2025-04-15 04:56:39.109026+00:00,SAT_1,-1731.8537383754765,3221.5029872591267,-5705.779202799196
2025-04-15 04:57:09.109026+00:00,SAT_1,-1951.0147855544612,3162.7473812658354,-5667.793705489325
2025-04-15 04:57:39.109026+00:00,SAT_1,-2167.927775036671,3100.3474981271274,-5623.277490238396
2025-04-15 04:58:09.109026+00:00,SAT_1,-2382.3427687288126,3034.3752381374516,-5572.281850876196
2025-04-15 04:58:39.109026+00:00,SAT_1,-2594.0127068543616,2964.9066178641624,-5514.865547151973
2025-04-15 04:59:09.109026+00:00,SAT_1,-2802.693692628386,2892.021682557371,-5451.094737028473
2025-04-15 04:59:39.109026+00:00,SAT_1,-3008.1452732876905,2815.804413917782,-5381.042900451407
2025-04-15 05:00:09.109026+00:00,SAT_1,-3210.130717152601,2736.3426333287453,-5304.790754682154
2025-04-15 05:00:39.109026+00:00,SAT_1,-3408.417286401224,2653.727900664004,-5222.42616129124
2025-04-15 05:01:09.109026+00:00,SAT_1,-3602.7765052416253,2568.055408787819,-5134.044024919829
2025-04-15 05:01:39.109026+00:00,SAT_1,-3792.984423173241,2479.423873868913,-5039.7461839257785
2025-04-15 05:02:09.109026+00:00,SAT_1,-3978.8218730339177,2387.9354216347374,-4939.6412930403585
2025-04-15 05:02:39.109026+00:00,SAT_1,-4160.074723535342,2293.695469697065,-4833.8446981707975
2025-04-15 05:03:09.109026+00:00,SAT_1,-4336.534125995994,2196.812606084469,-4722.478303492876
2025-04-15 05:03:39.109026+00:00,SAT_1,-4507.996754987055,2097.398464121749,-4605.670430986822
2025-04-15 05:04:09.109026+00:00,SAT_1,-4674.265042614296,1995.567593800352,-4483.5556725782135
2025-04-15 05:04:39.109026+00:00,SAT_1,-4835.1474061657445,1891.437329788102,-4356.274735054385
2025-04-15 05:05:09.109026+00:00,SAT_1,-4990.458468862935,1785.1276562302933,-4223.9742779349845
2025-04-15 05:05:39.109026+00:00,SAT_1,-5140.019273461441,1676.7610684978624,-4086.806744483431
2025-04-15 05:06:09.109026+00:00,SAT_1,-5283.65748845438,1566.4624320420864,-3944.9301860541423
2025-04-15 05:06:39.109026+00:00,SAT_1,-5421.207606641538,1454.3588385182618,-3798.508079977737
2025-04-15 05:07:09.109026+00:00,SAT_1,-5552.511135835057,1340.5794593443322,-3647.70914119426
2025-04-15 05:07:39.109026+00:00,SAT_1,-5677.4167814821785,1225.2553968630207,-3492.7071278512626
2025-04-15 05:08:09.109026+00:00,SAT_1,-5795.780620994446,1108.5195332791113,-3333.6806410909135
2025-04-15 05:08:39.109026+00:00,SAT_1,-5907.466269582555,990.5063775458862,-3170.8129192567835
