timestamp,sat_id,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,maneuver_label
2025-04-15 14:19:02.375956+00:00,SAT_1,2256.0437252121596,-4959.102332429607,4570.565986657023,4.647914764956098,-2.6911086657940664,-5.2140987071913365,0
2025-04-15 14:19:32.375956+00:00,SAT_1,2394.3560709904978,-5037.362470123343,4411.86366764294,4.570609058020015,-2.5249328933253157,-5.363417713053028,0
2025-04-15 14:20:02.375956+00:00,SAT_1,2530.2802686933605,-5110.5983060291255,4248.760923873841,4.488744592527602,-2.3562387345134086,-5.507387207267569,0
2025-04-15 14:20:32.375956+00:00,SAT_1,2663.680746542154,-5178.7367941941475,4081.4204352068855,4.402403020689318,-2.185194446133376,-5.645863593619386,0
2025-04-15 14:21:02.375956+00:00,SAT_1,2794.4244499347196,-5241.709972797128,3910.0091082566782,4.311670460213691,-2.0119706289963535,-5.778708754758274,0
2025-04-15 14:21:32.375956+00:00,SAT_1,2922.3809741549753,-5299.455031933929,3734.697909921389,4.216637408413272,-1.8367400577913637,-5.9057901899590055,0
2025-04-15 14:22:02.375956+00:00,SAT_1,3047.422694439516,-5351.91437626461,3555.661696859138,4.117398651941881,-1.6596775087585078,-6.026981147278457,0
2025-04-15 14:22:32.375956+00:00,SAT_1,3169.424893271488,-5399.035682459439,3373.0790410846816,4.0140531722535195,-1.480959585365781,-6.14216074997862,0
2025-04-15 14:23:02.375956+00:00,SAT_1,3288.265884774727,-5440.771951386557,3187.1320518604207,3.9067040468775303,-1.3007645421634304,-6.251214117089929,0
2025-04-15 14:23:32.375956+00:00,SAT_1,3403.82713608414,-5477.081554989245,2998.006194059286,3.795458346608575,-1.1192721069918208,-6.354032477994784,0
2025-04-15 14:24:02.375956+00:00,SAT_1,3515.9933855712416,-5507.928277806066,2805.8901031807336,3.6804270287133325,-0.9366633017194848,-6.450513280915834,0
2025-04-15 14:24:32.375956+00:00,SAT_1,3624.65275780694,-5533.281353092414,2610.975397204336,3.561724826260805,-0.7531202616904314,-6.540560295201817,0
2025-04-15 14:25:02.375956+00:00,SAT_1,3729.69687514689,-5553.115493507492,2413.4564854686246,3.4394701336869806,-0.5688260540613556,-6.624083707309107,0
2025-04-15 14:25:32.375956+00:00,SAT_1,3831.0209658281588,-5567.410916336095,2213.5303747657895,3.313784888707111,-0.3839644952088141,-6.701000210381934,0
2025-04-15 14:26:02.375956+00:00,SAT_1,3928.5239684693165,-5576.153363220021,2011.3964728457086,3.1847944506941075,-0.19871996738960054,-6.771233087343247,0
2025-04-15 14:26:32.375956+00:00,SAT_1,4022.108632869805,-5579.334114379471,1807.2563895251947,3.052627475644575,-0.013277234836596107,-6.8347122874132955,0
2025-04-15 14:27:02.375956+00:00,SAT_1,4111.681617007991,-5576.9499973102165,1601.3137356009108,2.917415787855975,0.1721787405265483,-6.891374495978365,0
2025-04-15 14:27:32.375956+00:00,SAT_1,4197.153580141164,-5569.0033899478785,1393.7739197664928,2.7792942484444514,0.3574629835676509,-6.9411631977417185,0
2025-04-15 14:28:02.375956+00:00,SAT_1,4278.439271914658,-5555.5022182961575,1184.8439437364077,2.638400620833166,0.5423906904416071,-6.984028733091853,0
2025-04-15 14:28:32.375956+00:00,SAT_1,4355.457617391154,-5536.459948521382,974.7321957809816,2.4948754333459573,0.7267774129151652,-7.01992834763336,0
2025-04-15 14:29:02.375956+00:00,SAT_1,4428.1317979154155,-5511.895573521248,763.6482428784061,2.3488618390436993,0.9104392423366942,-7.048826234830947,0
2025-04-15 14:29:32.375956+00:00,SAT_1,4496.389327733776,-5481.8335939811805,551.8026216911247,2.2005054729421922,1.0931929930681539,-7.070693571722753,0
2025-04-15 14:30:02.375956+00:00,SAT_1,4560.162126291947,-5446.303993937158,339.40662857504094,2.049954306754777,1.2748563851958352,-7.085508547668585,0
2025-04-15 14:30:32.375956+00:00,SAT_1,4619.386586139062,-5405.34221086943,126.67210883100958,1.89735850130434,1.4552482263375623,-7.093256386104425,0
2025-04-15 14:31:02.375956+00:00,SAT_1,4674.0036363702075,-5358.989100356905,-86.18875459122458,1.742870256751697,1.6341885923653536,-7.093929359280122,0
2025-04-15 14:31:32.375956+00:00,SAT_1,4723.958801544164,-5307.290895327509,-298.9636527257978,1.5866436607901353,1.8114990068628685,-7.087526795967166,0
2025-04-15 14:32:02.375956+00:00,SAT_1,4769.202256017616,-5250.2991599451325,-511.4403623492546,1.4288345349571956,1.987002619139351,-7.074055082128542,0
2025-04-15 14:32:32.375956+00:00,SAT_1,4809.688873641596,-5188.070738179148,-723.4069576535103,1.2696002792172598,2.1605243806216854,-7.053527654549342,0
2025-04-15 14:33:02.375956+00:00,SAT_1,4845.378272770651,-5120.667697107831,-934.6520216222151,1.1090997149695643,2.3318912194490014,-7.025964987434421,0
2025-04-15 14:33:32.375956+00:00,SAT_1,4876.23485653977,-5048.157265012208,-1144.9648568995756,0.9474929266384454,2.5009322130959086,-6.99139457198724,0
2025-04-15 14:34:02.375956+00:00,SAT_1,4902.227848368958,-4970.611764322077,-1354.1356959414495,0.7849411020043893,2.6674787588518027,-6.949850888990488,0
2025-04-15 14:34:32.375956+00:00,SAT_1,4923.331322660033,-4888.1085394811,-1561.9559102390049,0.6216063714338815,2.831364741986469,-6.901375374414283,0
2025-04-15 14:35:02.375956+00:00,SAT_1,4939.524230654991,-4800.729879802889,-1768.2182184063065,0.4576516461692942,2.992426701434124,-6.846016378087654,0
2025-04-15 14:35:32.375956+00:00,SAT_1,4950.790421430191,-4708.562937395052,-1972.7168929242641,0.2932404558403353,3.150503992830757,-6.783829115474377,0
2025-04-15 14:36:02.375956+00:00,SAT_1,4957.118658005411,-4611.699640233043,-2175.247965334769,0.12853678535830113,3.3054389487417213,-6.714875612600292,0
2025-04-15 14:36:32.375956+00:00,SAT_1,4958.502628551689,-4510.236600470549,-2375.6094296802817,-0.03629508864381326,3.4570770359205047,-6.639224644188092,0
2025-04-15 14:37:02.375956+00:00,SAT_1,4954.940952686782,-4404.275018077813,-2573.6014439860546,-0.2010907616618321,3.605267009441468,-6.556951665061206,0
2025-04-15 14:37:32.375956+00:00,SAT_1,4946.437182851979,-4293.920579904061,-2769.026529583954,-0.3656858652986557,3.7498610635524527,-6.468138734884693,0
2025-04-15 14:38:02.375956+00:00,SAT_1,4932.999800768863,-4179.283354264666,-2961.6897680791362,-0.5299162312066225,3.8907149790972957,-6.372874436317943,0
2025-04-15 14:38:32.375956+00:00,SAT_1,4914.6422089795815,-4060.4776811582233,-3151.3989957630306,-0.6936180548300551,4.027688267361108,-6.271253786661706,0
2025-04-15 14:39:02.375956+00:00,SAT_1,4891.3827174790595,-3937.6220582229994,-3337.9649952788386,-0.856628058785221,4.160644310194812,-6.163378143087524,0
2025-04-15 14:39:32.375956+00:00,SAT_1,4863.244525452468,-3810.8390225465346,-3521.201684348282,-1.0187836557143328,4.289450496278899,-6.049355101543082,0
2025-04-15 14:40:02.375956+00:00,SAT_1,4830.2556981361995,-3680.2550284462654,-3700.9263013714235,-1.179923110451288,4.413978353391106,-5.929298389435356,0
2025-04-15 14:40:32.375956+00:00,SAT_1,4792.449138825391,-3546.000321343068,-3876.9595877144034,-1.3398857013376377,4.534103676545389,-5.8033277521978865,0
2025-04-15 14:41:02.375956+00:00,SAT_1,4749.862556055941,-3408.208807853542,-4049.1259665032967,-1.4985118805274396,4.649706651875045,-5.671568833856198,0
2025-04-15 14:41:32.375956+00:00,SAT_1,4702.538425993745,-3267.0179222305655,-4217.253717745775,-1.6556434331214405,4.76067197613576,-5.534153051709064,0
2025-04-15 14:42:02.375956+00:00,SAT_1,4650.523950068655,-3122.5684892853965,-4381.1751496058405,-1.8111236349717426,4.866888971709864,-5.391217465252066,0
2025-04-15 14:42:32.375956+00:00,SAT_1,4593.87100789544,-2975.0045839279737,-4540.726765660899,-1.9647974089996296,4.9682516969971475,-5.2429046394737115,0
2025-04-15 14:43:02.375956+00:00,SAT_1,4532.636105528677,-2824.4733874655676,-4695.749427974263,-2.1165114798707085,5.064659052081871,-5.089362502660076,0
2025-04-15 14:43:32.375956+00:00,SAT_1,4466.8803191031975,-2671.1250408030614,-4846.088515820504,-2.2661145268725553,5.156014879570284,-4.930744198849728,0
2025-04-15 14:44:02.375956+00:00,SAT_1,4396.669233916324,-2515.1124946913505,-4991.594079905247,-2.413457334843194,5.242228060498716,-4.767207935086799,0
2025-04-15 14:44:32.375956+00:00,SAT_1,4322.072879012606,-2356.5913571731385,-5132.120991925712,-2.5583929429995504,5.323212605216539,-4.598916823624571,0
2025-04-15 14:45:02.375956+00:00,SAT_1,4243.165657336351,-2195.719738378358,-5267.529089322721,-2.7007767915169856,5.398887739152686,-4.426038719235658,0
2025-04-15 14:45:32.375956+00:00,SAT_1,4160.026271521587,-2032.6580928239773,-5397.683315079851,-2.840466865714461,5.469177983380863,-4.2487460517926445,0
2025-04-15 14:46:02.375956+00:00,SAT_1,4072.737645393483,-1867.5690593755064,-5522.45385243028,-2.9773238377008284,5.534013229902602,-4.0672156542852465,0
2025-04-15 14:46:32.375956+00:00,SAT_1,3981.386841259537,-1700.6172990298212,-5641.716254336966,-3.1112112053417302,5.593328811573929,-3.881628586445989,0
2025-04-15 14:47:02.375956+00:00,SAT_1,3886.0649730729792,-1531.9693306810707,-5755.351567617039,-3.2419954284076007,5.647065566604283,-3.6921699541595294,0
2025-04-15 14:47:32.375956+00:00,SAT_1,3786.867115555081,-1361.7933650335642,-5863.246451586538,-3.369546061767733,5.695169897565237,-3.4990287248369287,0
2025-04-15 14:48:02.375956+00:00,SAT_1,3683.8922093669153,-1190.2591368271565,-5965.293291107255,-3.493735885497252,5.7375938248490055,-3.3023975389384153,0
2025-04-15 14:48:32.375956+00:00,SAT_1,3577.242962425246,-1017.5377355426239,-6061.390303922843,-3.614441031766978,5.774295034523287,-3.102472517831908,0
2025-04-15 14:49:02.375956+00:00,SAT_1,3467.0257474608966,-843.8014347557593,-6151.441642177169,-3.7315411083904335,5.805236920535994,-2.8994530681804918,0
2025-04-15 14:49:32.375956+00:00,SAT_1,3353.35049592182,-669.2235203104642,-6235.357488013672,-3.844919318903635,5.830388621226065,-2.6935416830527172,0
2025-04-15 14:50:02.375956+00:00,SAT_1,3236.3305883266785,-493.97811748219533,-6313.054143160332,-3.9544625790587586,5.8497250501051745,-2.4849437399545424,0
2025-04-15 14:50:32.375956+00:00,SAT_1,3116.0827411782943,-318.24001730415375,-6384.454112410945,-4.060061629615272,5.863226920879227,-2.273867295984231,0
2025-04-15 14:51:02.375956+00:00,SAT_1,2992.726890549762,-142.18450222944168,-6449.486180919386,-4.16161114531576,5.870880766684464,-2.0605228803146476,0
2025-04-15 14:51:32.375956+00:00,SAT_1,2866.3860724593487,34.01282869691407,-6508.0854852298235,-4.259009839938358,5.872678953519842,-1.8451232842102854,0
2025-04-15 14:52:02.375956+00:00,SAT_1,2737.1863001534607,210.17623498174885,-6560.193577972003,-4.352160567320114,5.868619687860844,-1.6278833487873725,0
2025-04-15 14:52:32.375956+00:00,SAT_1,2605.256438420142,386.1300099685647,-6605.758486157066,-4.440970418251125,5.858707018448147,-1.4090197507297488,0
2025-04-15 14:53:02.375956+00:00,SAT_1,2470.728075058393,561.6986560886377,-6644.734763015788,-4.52535081314345,5.842950832250219,-1.1887507861743265,0
2025-04-15 14:53:32.375956+00:00,SAT_1,2333.735389631535,736.7070599035778,-6677.083533327525,-4.605217590380478,5.821366844601219,-0.9672961529806646,0
2025-04-15 14:54:02.375956+00:00,SAT_1,2194.4150196355645,910.9806667647108,-6702.772532194628,-4.68049109026039,5.793976583526478,-0.744876731602729,0
2025-04-15 14:54:32.375956+00:00,SAT_1,2052.9059242159115,1084.3456549151665,-6721.776137223689,-4.7510962344496495,5.76080736827073,-0.5217143647813222,0
2025-04-15 14:55:02.375956+00:00,SAT_1,1909.3492455685855,1256.6291088609546,-6734.0753940815075,-4.816962600866415,5.721892282049362,-0.29803163627634605,0
2025-04-15 14:55:32.375956+00:00,SAT_1,1763.8881681639266,1427.6591918381282,-6739.65803540027,-4.878024493920066,5.677270139051014,-0.07405164886016186,0
2025-04-15 14:56:02.375956+00:00,SAT_1,1616.6677759333816,1597.2653172040154,-6738.518493013117,-4.934221010036496,5.626985445724093,0.1500021982065391,0
2025-04-15 14:56:32.375956+00:00,SAT_1,1467.8349075617368,1765.2783185815738,-6730.657903507878,-4.9854960984037495,5.5710883563856175,0.37390643199505574,0
2025-04-15 14:57:02.375956+00:00,SAT_1,1317.5380100291566,1931.5306185871525,-6716.084107093414,-5.031798616877674,5.509634623197227,0.5974377288019695,0
2025-04-15 14:57:32.375956+00:00,SAT_1,1165.9269905490764,2095.8563959734074,-6694.811639779759,-5.073082382991144,5.442685540557109,0.8203731368939164,0
2025-04-15 14:58:02.375956+00:00,SAT_1,1013.1530670496879,2258.091751020579,-6666.861718879779,-5.109306220017032,5.37030788396487,1.0424902988813451,0
2025-04-15 14:58:32.375956+00:00,SAT_1,859.3686173480545,2418.0748690112996,-6632.262221846879,-5.140433998038151,5.292573843419147,1.2635676734991497,0
2025-04-15 14:59:02.375956+00:00,SAT_1,704.7270271673989,2575.646181625728,-6591.04765846983,-5.166434669983308,5.209560951414468,1.4833847565737566,0
2025-04-15 14:59:32.375956+00:00,SAT_1,549.382537149056,2730.6485260961676,-6543.259136452453,-5.187282302594135,5.121352005610228,1.7017223009554678,0
2025-04-15 15:00:02.375956+00:00,SAT_1,393.4900890117508,2882.9273019623415,-6488.944320412502,-5.202956102290985,5.028034986247417,1.918362535197169,0
2025-04-15 15:00:32.375956+00:00,SAT_1,237.2051710115969,3032.3306252710127,-6428.157384340623,-5.213440435912615,4.9297029683966,2.1330893807612483,0
2025-04-15 15:01:02.375956+00:00,SAT_1,80.68366285699389,3178.7094800661375,-6360.958957566827,-5.218724846308759,4.826454029124079,2.3456886675377366,0
2025-04-15 15:01:32.375956+00:00,SAT_1,-75.91831976692865,3321.9178670184574,-6287.416064288359,-5.218804062770167,4.718391149669128,2.5559483474591462,0
2025-04-15 15:02:02.375956+00:00,SAT_1,-232.44458090921617,3461.812949046285,-6207.602056719278,-5.213678006285928,4.605622112730035,2.763658705998993,0
2025-04-15 15:02:32.375956+00:00,SAT_1,-388.7390001440843,3598.2551937822595,-6121.596541928419,-5.203351789621885,4.488259394960445,2.9686125713422524,0
2025-04-15 15:03:02.375956+00:00,SAT_1,-544.6456882865292,3731.108512743912,-6029.485302438743,-5.187835712221049,4.3664200547843315,3.170605521020055,0
2025-04-15 15:03:32.375956+00:00,SAT_1,-700.0091428773472,3860.2403970693194,-5931.360210667216,-5.16714524993155,4.240225615641634,3.3694360858025143,0
2025-04-15 15:04:02.375956+00:00,SAT_1,-854.6744032824222,3985.52204968241,-5827.319137290592,-5.141301039570211,4.1098019447793375,3.5649059506451675,0
2025-04-15 15:04:32.375956+00:00,SAT_1,-1008.4872052515599,4106.82851375608,-5717.465853628506,-5.1103288583393915,3.975279127710678,3.75682015248996,0
2025-04-15 15:05:02.375956+00:00,SAT_1,-1161.2941347827857,4224.038797345051,-5601.9099281411945,-5.074259598116894,3.8367913384671284,3.9449872747229167,0
2025-04-15 15:05:32.375956+00:00,SAT_1,-1312.9427811385735,4337.035994064107,-5480.766617145131,-5.033129234643896,3.6944767057719976,4.12921963809437,0
2025-04-15 15:06:02.375956+00:00,SAT_1,-1463.2818888614195,4445.7073996913705,-5354.156749855532,-4.986978791642658,3.5484771752700452,4.309333487911666,0
2025-04-15 15:06:32.375956+00:00,SAT_1,-1612.161508637133,4549.94462458031,-5222.206607870431,-4.935854299899086,3.3989383679497527,4.485149177317301,0
2025-04-15 15:07:02.375956+00:00,SAT_1,-1759.4331468553646,4649.643701768356,-5085.047799216494,-4.879806751351168,3.246009434899785,4.656491346470087,0
2025-04-15 15:07:32.375956+00:00,SAT_1,-1904.949913718203,4744.705190674297,-4942.817127082226,-4.818892048229653,3.0898429085450214,4.823189097450435,0
2025-04-15 15:08:02.375956+00:00,SAT_1,-2048.566669749144,4835.034276281057,-4795.656453369468,-4.753170947300278,2.930594550509128,4.985076164714883,0
2025-04-15 15:08:32.375956+00:00,SAT_1,-2190.14017055622,4920.540863704845,-4643.712557199333,-4.682708999264787,2.768423196256981,5.141991080930878,0
2025-04-15 15:09:02.375956+00:00,SAT_1,-2329.529209705031,5001.139668056476,-4487.1369885136155,-4.6075764833802015,2.60349059667116,5.293777338025271,0
2025-04-15 15:09:32.375956+00:00,SAT_1,-2466.594759559032,5076.7502995051145,-4326.085916917817,-4.527848337361524,2.4359612567202173,5.440283543286463,0
2025-04-15 15:10:02.375956+00:00,SAT_1,-2601.2001099467225,5147.297343459689,-4160.719975916428,-4.443604082638793,2.2660022713804513,5.581363570365018,0
2025-04-15 15:10:32.375956+00:00,SAT_1,-2733.2110045173595,5212.710435787942,-3991.2041026959155,-4.354927745041383,2.093783158973944,5.716876705020779,0
2025-04-15 15:11:02.375956+00:00,SAT_1,-2862.4957746492055,5272.9243329981255,-3817.707373615181,-4.261907770990244,1.9194756920899485,5.846687785472379,0
2025-04-15 15:11:32.375956+00:00,SAT_1,-2988.925470776774,5327.8789773133385,-3640.4028355675728,-4.1646369392808005,1.7432537262575807,5.970667337208647,0
2025-04-15 15:12:02.375956+00:00,SAT_1,-3112.3739910060535,5377.51955657358,-3459.467333382662,-4.063212268544559,1.565293026540985,6.088691702127221,0
2025-04-15 15:12:32.375956+00:00,SAT_1,-3232.7182068894476,5421.796558905798,-3275.0813334399395,-3.9577349204823427,1.385771092230228,6.200643161872434,0
2025-04-15 15:13:02.375956+00:00,SAT_1,-3349.838086234994,5460.665822107394,-3087.428743670316,-3.848310098964544,1.2048669798019394,6.306410055248049,0
2025-04-15 15:13:32.375956+00:00,SAT_1,-3463.6168128273202,5494.088577693914,-2896.6967301250565,-3.7350469450999904,1.022761124327144,6.40588688958882,0
2025-04-15 15:14:02.375956+00:00,SAT_1,-3573.9409029409935,5522.031489567023,-2703.075530294987,-3.6180584283783292,0.839635159504284,6.498974445980419,0
2025-04-15 15:14:32.375956+00:00,SAT_1,-3680.70031853002,5544.466687264171,-2506.7582633662314,-3.497461233992863,0.6556717364960908,6.585579878220331,0
2025-04-15 15:15:02.375956+00:00,SAT_1,-3783.7885769805653,5561.371793756788,-2307.940737601767,-3.3733756464580664,0.4710543417522028,6.665616805423428,0
2025-04-15 15:15:32.375956+00:00,SAT_1,-3883.102857317504,5572.729947769303,-2106.8212550408257,-3.245925429637123,0.2859671139983372,6.739005398179305,0
2025-04-15 15:16:02.375956+00:00,SAT_1,-3978.5441027587926,5578.529820596688,-1903.6004137110087,-3.1152377032987486,0.10059466057512813,6.8056724581743575,0
2025-04-15 15:16:32.375956+00:00,SAT_1,-4070.017119515429,5578.765627403811,-1698.4809075503642,-2.9814428163271334,-0.08487812669059167,6.865551491200411,0
2025-04-15 15:17:02.375956+00:00,SAT_1,-4157.430671738421,5573.437132995253,-1491.667324238984,-2.844674216710943,-0.2702662558984078,6.91858277347651,0
2025-04-15 15:17:32.375956+00:00,SAT_1,-4240.6975725180855,5562.549652049906,-1283.3659411417736,-2.7050683184413327,-0.4553848195864551,6.964713411217891,0
2025-04-15 15:18:02.375956+00:00,SAT_1,-4319.734770844901,5546.1140438200655,-1073.7845195659106,-2.562764365451676,-0.6400491791593443,7.003897393392384,0
2025-04-15 15:18:32.375956+00:00,SAT_1,-4394.463434445186,5524.146701300346,-863.1320975382306,-2.4179042927347987,-0.8240751490482884,7.036095637612936,0
2025-04-15 15:19:02.375956+00:00,SAT_1,-4464.8090284089885,5496.669534877168,-651.6187813091344,-2.270632584775679,-1.007279180418982,7.061276029117733,0
2025-04-15 15:19:32.375956+00:00,SAT_1,-4530.701389531727,5463.709950475207,-439.4555357911666,-2.121096131441694,-1.189478544244442,7.079413452801617,0
2025-04-15 15:20:02.375956+00:00,SAT_1,-4592.07479629549,5425.300822222502,-226.8539741410374,-1.9694440814737846,-1.3704915135604854,7.0904898182671285,0
2025-04-15 15:20:32.375956+00:00,SAT_1,-4648.868034420154,5381.480459661578,-14.026146695138895,-1.815827693724259,-1.5501375447213226,7.0944940778671866,0
2025-04-15 15:21:02.375956+00:00,SAT_1,-4701.024457918946,5332.292569539222,198.8156705309938,-1.6604001862901139,-1.7282374574752188,7.091422237724289,0
2025-04-15 15:21:32.375956+00:00,SAT_1,-4748.492045597561,5277.786212213065,411.45918756831844,-1.5033165836922309,-1.9046136136800973,7.0812773617140214,0
2025-04-15 15:22:02.375956+00:00,SAT_1,-4791.22345294048,5218.0157527184165,623.6923122338351,-1.3447335622528196,-2.0790900944812014,7.064069568409149,0
2025-04-15 15:22:32.375956+00:00,SAT_1,-4829.17605933273,5153.0408065441925,835.3033616728674,-1.1848092938253103,-2.2514928757736925,7.0398160209872644,0
2025-04-15 15:23:02.375956+00:00,SAT_1,-4862.312010569998,5082.926180171995,1046.081273493071,-1.0237032880324932,-2.4216500017755305,7.008540910111905,0
2025-04-15 15:23:32.375956+00:00,SAT_1,-4890.5982566146795,5007.741806437661,1255.8158162795817,-0.8615762331706719,-2.5893917565378617,6.970275429805417,0
2025-04-15 15:24:02.375956+00:00,SAT_1,-4914.0065845602385,4927.562674779723,1464.297799281396,-0.6985898359378704,-2.754550833220416,6.925057746334843,0
2025-04-15 15:24:32.375956+00:00,SAT_1,-4932.513646770952,4842.468756444436,1671.3192810596722,-0.5349066601463164,-2.9169625009644884,6.8729329601445635,0
2025-04-15 15:25:02.375956+00:00,SAT_1,-4946.1009841690175,4752.544924721854,1876.6737768900698,-0.37068996458027265,-3.0764647691972185,6.813953060873772,0
2025-04-15 15:25:32.375956+00:00,SAT_1,-4954.755044645768,4657.880870292603,2080.1564647120986,-0.2061035401605295,-3.2328985492017788,6.748176875500917,0
2025-04-15 15:26:02.375956+00:00,SAT_1,-4958.467196578649,4558.571011769747,2281.564389420125,-0.04131154657807201,-3.386107812793792,6.675670009669398,0
2025-04-15 15:26:32.375956+00:00,SAT_1,-4957.233737440452,4454.714401524975,2480.6966652922624,0.12352165143996292,-3.5359397479448185,6.596504782251956,0
2025-04-15 15:27:02.375956+00:00,SAT_1,-4951.0558974922515,4346.414626893058,2677.354676355242,0.28823164806881324,-3.6822449111982225,6.510760153219409,0
2025-04-15 15:27:32.375956+00:00,SAT_1,-4939.939838556324,4233.779706853082,2871.342274485427,0.4526541603656521,-3.824877376725226,6.418521644885421,0
2025-04-15 15:28:02.375956+00:00,SAT_1,-4923.896647870312,4116.9219842895445,3062.4659750483675,0.6166251921266394,-3.9636948818723265,6.319881256605769,0
2025-04-15 15:28:32.375956+00:00,SAT_1,-4902.942327028725,3995.958013940742,3250.535149881773,0.7799811974579067,-4.0985589690551025,6.214937373017536,0
2025-04-15 15:29:02.375956+00:00,SAT_1,-4877.097776022838,3871.0084461462384,3435.3622174294196,0.9425592438973581,-4.229335123857027,6.103794665910148,0
2025-04-15 15:29:32.375956+00:00,SAT_1,-4846.388772394884,3742.1979065093205,3616.762829836382,1.1041971749247448,-4.35589290919473,5.986563989824094,0
2025-04-15 15:30:02.375956+00:00,SAT_1,-4810.845945527353,3609.6548715945546,3794.5560568188653,1.2647337716976987,-4.478106095416903,5.863362271483871,0
2025-04-15 15:30:32.375956+00:00,SAT_1,-4770.504746093022,3473.5115407843064,3968.5645661254143,1.4240089138526855,-4.595852786207137,5.734312393175264,0
2025-04-15 15:31:02.375956+00:00,SAT_1,-4725.405410696192,3333.9037044221263,4138.614800409381,1.5818637392100603,-4.709015540163788,5.599543070180963,0
2025-04-15 15:31:32.375956+00:00,SAT_1,-4675.592921740418,3190.970608374479,4304.537150336272,1.7381408022244613,-4.817481487936986,5.459188722399161,0
2025-04-15 15:32:02.375956+00:00,SAT_1,-4621.116962562724,3044.854815145907,4466.166123753331,1.892684231022137,-4.921142444805363,5.31338934027223,0
2025-04-15 15:32:32.375956+00:00,SAT_1,-4562.03186787909,2895.7020616861573,4623.340510752606,2.045339882868605,-5.019895018580224,5.162290345159196,0
2025-04-15 15:33:02.375956+00:00,SAT_1,-4498.396569590608,2743.661114031094,4775.903544462883,2.195955497911806,-5.1136407127297385,5.0060424442914,0
2025-04-15 15:33:32.375956+00:00,SAT_1,-4430.274538004382,2588.883618922373,4923.70305741009,2.3443808510470716,-5.202286024619896,4.844801480455984,0
2025-04-15 15:34:02.375956+00:00,SAT_1,-4357.733718527784,2431.5239525539,5066.591633290242,2.490467901753012,-5.285742538775261,4.678728276557619,0
2025-04-15 15:34:32.375956+00:00,SAT_1,-4280.846463899201,2271.7390665958574,5204.426754003547,2.6340709417478894,-5.363927015064572,4.507988475211854,0
2025-04-15 15:35:02.375956+00:00,SAT_1,-4199.68946202291,2109.6883316500257,5337.070941802953,2.775046740320113,-5.436761471725015,4.3327523735321245,0
2025-04-15 15:35:32.375956+00:00,SAT_1,-4114.343659479994,1945.5333782923565,5464.391896415475,2.9132546871878504,-5.504173263142479,4.153194753274738,0
2025-04-15 15:36:02.375956+00:00,SAT_1,-4024.8941807916394,1779.437935861477,5586.262626999437,3.0485569327445394,-5.5660951523082645,3.9694947065097494,0
2025-04-15 15:36:32.375956+00:00,SAT_1,-3931.4302435153218,1611.5676691538606,5702.5615788060595,3.1808185255511643,-5.62246537788194,3.781835456993425,0
